,Year,Month,AvgDryBulbTemp_NewYork,AvgWetBulbTemp_NewYork,AvgDewPointTemp_NewYork,AvgHumidity_NewYork,AvgSeaLevelPressure_NewYork,AvgStationPressure_NewYork,AvgWindspeed_NewYork,Precipitation_NewYork,DECADE
450,1985,7,297.62132616487503,293.8511648745524,291.6849462365598,71.76478494623656,29.99694892473121,29.962163978494665,10.861559139784946,5.74,1980
451,1985,8,297.1304885314265,293.5253351206441,291.40141495382795,72.13806970509384,30.079611260053618,30.044249329758824,10.660857908847184,2.8,1980
452,1985,9,294.457870370371,290.80663580246863,288.236419753087,69.80972222222222,30.13556328233654,30.10023643949939,11.3,4.140000000000001,1980
453,1985,10,288.46511350059814,284.94734169653606,281.36087216248546,65.22715053763442,30.188723118279565,30.153333333333293,11.776881720430108,1.1800000000000002,1980
454,1985,11,283.27080640197045,280.8762234533708,278.0607417666975,72.50831024930748,30.157728531856012,30.12265927977841,13.95983379501385,6.710000000000001,1980
455,1985,12,274.6177177177184,271.94729729729795,266.43828828828896,56.73513513513514,30.035162162162184,29.999945945945974,13.462162162162162,0.64,1980
456,1986,1,274.15969425801677,271.3938478747208,265.3133109619692,54.73959731543624,30.050899328859064,30.015852348993253,14.036290322580646,4.4,1980
457,1986,2,272.8333664021169,270.9922619047629,266.95042989418084,67.29613095238095,30.00788690476191,29.97282738095236,12.568452380952381,2.68,1980
458,1986,3,279.3454898446837,275.9695937873363,270.5506869773002,56.82795698924731,30.06682795698927,30.03178763440858,13.373655913978494,1.9100000000000004,1980
459,1986,4,284.3243827160496,281.1445987654331,277.4393518518527,66.41944444444445,29.935069444444416,29.900069444444455,12.566666666666666,3.6400000000000006,1980
460,1986,5,291.1186800894856,286.943437733036,283.4117449664434,64.50201342281879,29.973986577181225,29.939275167785233,12.103355704697986,0.7999999999999999,1980
461,1986,6,294.95151024811247,289.8944906765302,286.1735783633843,60.53398058252427,29.95570041608874,29.920610263522907,13.313453536754508,1.43,1980
462,1986,7,297.4346475507769,293.1828554360823,290.60893070489914,68.4986559139785,29.962567204301067,29.927459677419293,11.262096774193548,3.8999999999999995,1980
463,1986,8,295.9695376584642,292.2543997017158,289.8315809097688,70.09127516778524,30.043516778523543,30.009208053691236,11.279194630872484,4.6,1980
464,1986,9,292.8988056711364,289.5978347973502,287.1752735398372,71.15672676837725,30.11571428571428,30.08079056865469,10.832177531206657,1.67,1980
465,1986,10,287.7092841163315,284.5474645786729,281.42889634601124,68.07785234899329,30.114402684563768,30.079409395973126,11.33020134228188,1.67,1980
466,1986,11,280.92237654321076,278.65925925925956,275.50570987654345,70.35416666666667,30.177083333333314,30.141930555555504,11.98611111111111,5.9399999999999995,1980
467,1986,12,277.26936936937,274.89249249249286,270.8849849849853,65.02162162162162,30.17397297297297,30.138756756756788,13.274324324324324,5.19,1980
468,1987,1,273.56218637992805,271.54456391875755,267.3883512544805,65.25806451612904,29.92617765814267,29.891467025571988,14.15994623655914,5.26,1980
469,1987,2,273.72539682539707,270.8417989417992,264.73978174603207,53.061011904761905,30.050684523809544,30.015550595238107,14.264880952380953,0.78,1980
470,1987,3,279.9152329749108,276.5706989247319,271.41015531660764,57.99731182795699,30.048225806451622,30.01278225806452,12.670698924731182,4.45,1980
471,1987,4,284.28503086419784,281.65231481481493,278.66003086419767,71.34583333333333,29.93648611111115,29.901124999999997,13.084722222222222,4.7,1980
472,1987,5,290.355047789726,286.9455495818401,284.315621266428,70.22043010752688,30.091438172043027,30.05653225806452,11.438172043010752,1.12,1980
473,1987,6,295.80972222222255,291.8058641975317,289.33992427754663,69.59722222222223,29.94134722222219,29.906319444444453,11.463888888888889,6.28,1980
474,1987,7,298.15669344042846,294.0379964301655,291.7138851703114,69.17135207496653,29.989852744310564,29.953975903614428,9.987951807228916,3.77,1980
475,1987,8,296.32727001194803,292.6556750298696,290.32965949820897,71.43951612903226,30.023319892473083,29.9882661290322,11.260752688172044,3.9400000000000004,1980
476,1987,9,292.9470679012345,290.34521604938305,288.5111111111113,77.53194444444445,30.01531944444449,29.98020833333331,11.216666666666667,4.1,1980
477,1987,10,285.61714456391917,282.74826762246204,279.71660692951065,69.47177419354838,30.102513440860207,30.0675134408602,12.043010752688172,3.95,1980
478,1987,11,282.1453703703713,279.1870370370376,275.26882716049425,64.775,30.133083333333367,30.097833333333316,14.25,2.47,1980
479,1987,12,277.4583746804999,275.0459554954146,271.1743572395131,65.24627875507443,29.988186738836276,29.953315290933666,13.34912043301759,2.2800000000000002,1980
480,1988,1,272.0180089485467,270.00831469053,265.3453765846389,62.45771812080537,30.235046979865754,30.199986559139806,11.553020134228188,2.58,1980
481,1988,2,274.79032567049825,272.4100574712648,267.5497445721589,60.98850574712644,30.064511494252898,30.029123563218366,13.403735632183908,3.4400000000000004,1980
482,1988,3,279.16329151732464,275.86057347670305,270.42971923536436,56.626344086021504,30.037809139784976,30.00276881720431,12.809139784946236,1.86,1980
483,1988,4,283.0712962962967,279.94552469135834,276.0535493827168,64.68472222222222,29.842388888888905,29.807458333333344,12.902777777777779,2.0900000000000003,1980
484,1988,5,289.48109619686875,286.8904921700227,284.8308351976137,76.70872483221477,29.997167785234943,29.961932885906023,10.161073825503356,4.449999999999999,1980
485,1988,6,295.34135802469143,289.1608024691364,284.59382544104045,53.419444444444444,29.910763888888894,29.875652777777773,11.205555555555556,0.94,1980
486,1988,7,298.55098566308294,294.17449223416986,291.77828554360826,68.35349462365592,29.996814516129024,29.96177419354838,9.189516129032258,7.580000000000001,1980
487,1988,8,298.91612903225837,294.0572580645165,291.33921744325045,65.06317204301075,30.000161290322573,29.96495967741935,11.005376344086022,1.78,1980
488,1988,9,293.0328787178304,288.5637771613507,285.1325859146247,62.13592233009709,30.079875173370265,30.044632454923768,10.0748959778086,2.5900000000000003,1980
489,1988,10,284.80546594982087,281.40940860215085,277.43166069295097,62.655913978494624,30.05772849462366,30.02267473118275,12.858870967741936,2.8099999999999996,1980
490,1988,11,282.76574074074085,279.8737654320991,276.08981481481555,65.30972222222222,30.005402777777782,29.970555555555503,13.227777777777778,7.29,1980
491,1988,12,275.7526161479483,272.61399037738704,266.45251090061697,52.67929634641407,30.1123545331529,30.077672530446556,13.713125845737483,1.1800000000000002,1980
492,1989,1,276.22721027479093,273.38446833930755,267.8893966547194,57.62231182795699,30.13486559139786,30.099865591397847,13.288978494623656,1.8200000000000003,1980
493,1989,2,274.4248015873024,271.99672619047607,266.7247354497359,59.38392857142857,30.168645833333315,30.13382440476189,12.760416666666666,2.8300000000000005,1980
494,1989,3,278.3448924731193,275.435692951016,270.6387992831543,60.75403225806452,30.163131720430123,30.128293010752724,12.73521505376344,4.23,1980
495,1989,4,283.4092592592598,279.31975308642,273.7263888888892,56.02361111111111,29.987624999999976,29.952666666666644,11.301388888888889,3.0300000000000002,1980
496,1989,5,289.8248805256874,286.1824074074079,283.0297789725206,67.78897849462365,29.951518817204306,29.916626344086005,11.211021505376344,8.83,1980
497,1989,6,295.3691358024694,291.80123456790153,289.535802469136,73.00972222222222,29.97983333333334,29.944749999999967,9.661111111111111,6.9,1980
498,1989,7,297.5063321385905,293.11789127837545,290.49543010752745,67.33736559139786,30.035994623655878,30.000981182795734,8.993279569892474,5.49,1980
499,1989,8,297.08369175627314,292.91777180406314,290.34235364396716,68.27956989247312,29.98951547779277,29.954879032258056,10.102150537634408,7.210000000000001,1980
500,1989,9,293.941666666667,290.387654320988,287.77191358024726,69.73611111111111,30.11729166666664,30.08237500000003,10.7125,5.3999999999999995,1980
501,1989,10,288.27544802867425,284.97422341696546,281.772311827958,67.80376344086021,30.0932795698925,30.058225806451677,10.823924731182796,5.450000000000001,1980
502,1989,11,281.2070987654331,278.1831790123462,273.6978395061733,61.25138888888889,29.969347222222183,29.93426388888891,14.318055555555556,2.5300000000000002,1980
503,1989,12,269.62646970380405,267.4749135468356,261.58632536460703,55.901217861975645,30.067929634641413,30.03254397834906,14.485791610284167,0.66,1980
504,1990,1,278.06338112305934,275.7067502986866,271.90522700119436,66.84946236559139,30.027352150537563,29.9924059139785,12.30510752688172,4.14,1990
505,1990,2,277.40843253968296,274.88197751322804,270.3738756613758,63.45238095238095,30.126860119047635,30.091919642857132,12.895833333333334,1.5300000000000002,1990
506,1990,3,279.61654719235383,276.4564516129035,271.16373954599754,58.759408602150536,30.216451612903235,30.181034946236537,11.90994623655914,2.74,1990
507,1990,4,284.40328388193524,281.1418096121162,277.2065600370895,65.3518776077886,30.031947148817764,29.99687065368567,12.513212795549373,5.3,1990
508,1990,5,288.3508661887698,284.5792114695344,280.94345878136255,65.20698924731182,29.94049731182799,29.905551075268797,12.150537634408602,7.63,1990
509,1990,6,295.325154320988,290.7078703703707,287.53888888888935,63.638888888888886,29.94498611111112,29.909652777777737,10.376388888888888,2.04,1990
510,1990,7,297.74826762246107,293.5584528076469,291.186140979689,69.09408602150538,30.02569892473115,29.99041666666661,10.424731182795698,2.77,1990
511,1990,8,297.5556152927124,293.5651732377542,291.2652927120677,70.29166666666667,30.04716397849471,30.011841397849448,9.809139784946236,10.02,1990
512,1990,9,293.46095679012393,289.5319444444447,286.6283950617294,66.47222222222223,30.03187499999996,29.996861111111137,10.04861111111111,1.9,1990
513,1990,10,290.3602747909203,286.61923536439656,283.08951612903303,64.77688172043011,30.05301075268814,30.01778225806454,12.71236559139785,5.720000000000001,1990
514,1990,11,283.56512345679045,279.8629629629631,275.1538580246913,58.33611111111111,30.036652777777725,30.001958333333338,14.168055555555556,2.18,1990
515,1990,12,279.3242595098482,276.78855059389576,272.57940911141213,64.86332882273342,30.15054127198917,30.115453315290953,13.561569688768607,4.75,1990
516,1991,1,275.0085722819603,272.5354540023897,267.6773297491041,60.840053763440864,30.15540322580644,30.12052419354836,13.112903225806452,3.0300000000000002,1990
517,1991,2,277.6167658730167,274.6041997354498,269.2809523809525,58.86904761904762,30.036934523809567,30.00177083333336,12.894345238095237,1.92,1990
518,1991,3,280.0765232974911,276.99184587813687,272.09713261648784,61.31720430107527,29.883037634408605,29.847997311827953,14.39516129032258,3.4600000000000004,1990
519,1991,4,285.9787037037043,281.91157407407366,277.4445448925982,60.44027777777778,30.068402777777752,30.03363888888888,12.983333333333333,2.93,1990
520,1991,5,293.4456989247322,288.51066308243765,284.5426224611717,59.350806451612904,30.059314516129014,30.024287634408644,11.463709677419354,2.99,1990
521,1991,6,296.7904320987663,290.97098765432173,287.13225308642046,57.57361111111111,29.997833333333343,29.962888888888806,11.626388888888888,3.31,1990
522,1991,7,298.7070509944674,293.42815163750583,290.28399132645524,63.008075370121134,29.974185733512734,29.939300134589452,10.40242261103634,3.0200000000000005,1990
523,1991,8,298.79740143369213,293.85937873357204,291.0465053763446,64.48252688172043,30.025013440860192,29.98993279569894,10.887096774193548,6.539999999999999,1990
524,1991,9,293.5959876543211,289.1646604938269,285.7287037037039,62.775,30.132624999999972,30.09734722222222,11.131944444444445,3.54,1990
525,1991,10,288.2396057347672,284.9996117084823,281.73049581839916,67.52822580645162,30.116088709677438,30.081182795698926,11.862903225806452,1.2200000000000002,1990
526,1991,11,282.3567901234568,279.224074074075,274.87916666666695,62.040277777777774,30.13375000000005,30.098749999999978,11.42361111111111,1.7200000000000002,1990
527,1991,12,277.95754773718335,275.35493158923515,270.8165163133366,62.12584573748308,30.122043301759145,30.087185385656262,13.611637347767253,3.46,1990
528,1992,1,275.25274790919997,272.8834229390683,268.21879018992115,61.829301075268816,29.994798387096765,29.960013440860155,14.366935483870968,1.36,1990
529,1992,2,275.4568326947637,273.18911238825075,268.7566411238825,64.13936781609195,30.012701149425272,29.977586206896564,14.058908045977011,1.4300000000000002,1990
530,1992,3,277.59220430107575,274.7270609318997,269.4388291517327,59.39784946236559,29.969086021505365,29.934220430107498,14.62231182795699,4.07,1990
531,1992,4,282.696296296297,279.4100308641974,274.9262345679016,62.96805555555556,30.03104166666666,29.995791666666708,11.919444444444444,1.52,1990
532,1992,5,289.13491636798136,284.7367682198331,280.5708482676231,61.43010752688172,30.11143817204301,30.07623655913981,11.27016129032258,2.87,1990
533,1992,6,294.50185185185194,289.8066358024696,286.4138888888892,62.71111111111111,29.931111111111086,29.896222222222242,11.183333333333334,3.2500000000000004,1990
534,1992,7,297.12774790919997,292.4376344086027,289.5926523297494,64.9247311827957,29.953897849462347,29.918615591397867,10.794354838709678,3.71,1990
535,1992,8,296.24811827957046,291.9657108721636,289.1976403823183,67.09005376344086,30.083266129032282,30.048279569892433,10.630376344086022,3.63,1990
536,1992,9,293.22330246913623,289.7688271604939,287.1453703703706,69.9875,30.17287499999999,30.13798611111107,11.484722222222222,2.35,1990
537,1992,10,286.28097371565156,282.6833034647555,278.7817204301081,62.57392473118279,30.073521505376366,30.038817204301083,11.151881720430108,0.96,1990
538,1992,11,281.1052469135805,278.71867283950667,275.23873456790193,68.85555555555555,30.172388888888843,30.13705555555554,11.501388888888888,5.08,1990
539,1992,12,276.4870921665917,274.51821530596993,270.9157495113519,69.39918809201623,30.13566982408658,30.10073071718541,14.290933694181327,5.42,1990
540,1993,1,275.6081839904422,273.553225806452,269.70689964157776,67.4489247311828,30.20131720430107,30.16654569892476,13.826612903225806,2.98,1990
541,1993,2,272.00742672627973,269.61464646464685,263.8835651597952,57.81520119225037,30.087526080476856,30.05254843517145,15.344262295081966,3.1,1990
542,1993,3,276.3801480484528,274.4430386408057,270.8410423209217,69.89771197846568,30.075854643337752,30.048511502029758,13.711978465679676,6.28,1990
543,1993,4,283.95126719208815,280.8505099675479,277.12079276773335,67.0500695410292,29.971070931849756,29.936258692628723,13.532684283727399,3.4600000000000004,1990
544,1993,5,291.0957885304663,286.6722520908011,282.9678016726415,63.096774193548384,29.98102150537631,29.946357526881744,11.405913978494624,2.3100000000000005,1990
545,1993,6,295.63261474269865,290.5190310616599,286.93612270128307,60.68150208623088,30.0080528511822,29.97325452016688,11.500695410292073,0.8599999999999999,1990
546,1993,7,299.51907432331427,293.64573799910295,290.24286675639354,59.46433378196501,29.966608344549083,29.931668909825017,11.164199192462988,1.69,1990
547,1993,8,297.9690518917307,293.92239419769805,291.65904740541345,70.07402422611037,30.047671601615132,30.013068640646097,9.967698519515478,3.19,1990
548,1993,9,293.2404033379702,290.10796631123543,287.8053855663738,73.28789986091795,30.04630041724619,30.011418636995856,11.079276773296245,4.930000000000001,1990
549,1993,10,286.801433691757,283.45689964157754,279.96302270012023,66.40456989247312,30.082284946236562,30.04719086021508,12.146505376344086,3.7800000000000002,1990
550,1993,11,282.47236130428104,279.3059264410451,275.0221990418795,61.767732962447845,30.179401947148794,30.14415855354665,12.375521557719054,1.12,1990
551,1993,12,276.37281959378754,274.02813620071703,269.67703106332135,63.69220430107527,30.01961021505374,29.98443548387098,13.356182795698924,4.38,1990
552,1994,1,269.93688769414615,268.3516129032264,264.25215053763486,66.84274193548387,30.19348586810226,30.156419919246297,14.116935483870968,4.66,1990
553,1994,2,272.11577380952394,269.94665507534353,265.1205249213448,62.26527570789866,30.192008928571447,30.156607142857144,13.90922619047619,2.71,1990
554,1994,3,277.8087514934291,275.1721027479095,270.8419056152934,64.26478494623656,29.927849462365614,29.892741935483897,14.206989247311828,6.09,1990
555,1994,4,285.8621913580255,281.7186728395069,276.7356481481488,59.47638888888889,30.053333333333356,30.017999999999997,12.988888888888889,2.3200000000000003,1990
556,1994,5,289.5866786140981,285.02574671445683,280.6387992831539,59.22849462365591,29.941881720430096,29.907069892473128,13.370967741935484,4.3100000000000005,1990
557,1994,6,296.8081790123463,292.1777777777783,289.12067901234644,65.27222222222223,29.95920833333329,29.924013888888926,12.627777777777778,1.8900000000000001,1990
558,1994,7,299.66359020310716,295.3348362494398,293.1193435023185,69.22880215343203,30.03037634408604,29.995389784946266,10.696236559139784,3.67,1990
559,1994,8,296.9448028673837,292.5541218637999,289.80397252090853,66.06317204301075,30.05119623655916,30.015645161290294,11.545698924731182,4.96,1990
560,1994,9,293.51496913580286,289.150771604939,285.8398148148154,63.477777777777774,30.035763888888916,30.000430555555486,12.63888888888889,2.52,1990
561,1994,10,287.68330346475557,283.7518518518526,279.5904121863799,61.07392473118279,30.118588709677393,30.08393817204303,10.529569892473118,1.34,1990
562,1994,11,284.3367283950621,280.45787037037087,275.4516975308645,57.175,30.116361111111093,30.081263888888888,15.133333333333333,3.52,1990
563,1994,12,278.91090203106364,276.10176224611723,271.5535244922345,61.75,30.20198924731181,30.167043010752746,13.439516129032258,2.7,1990
564,1995,1,276.41388888888906,274.29321983273655,270.04068100358467,65.99462365591398,30.023903095558545,29.988896366083388,14.758064516129032,2.87,1990
565,1995,2,273.2128306878314,270.69629629629645,265.08617724867776,57.45386904761905,29.993764880952373,29.958750000000002,14.566964285714286,3.26,1990
566,1995,3,279.9809438470733,276.994086021506,272.37640382317846,62.096774193548384,30.11346774193546,30.078454301075244,13.064516129032258,1.1300000000000001,1990
567,1995,4,283.7566233364286,279.59692045806275,273.93690807799516,54.44707520891365,29.97785515320336,29.94282729805015,12.866295264623956,1.69,1990
568,1995,5,289.7113799283156,285.49559593240656,281.5491326454313,63.21265141318977,29.965349462365594,29.930376344085992,11.361559139784946,1.9,1990
569,1995,6,295.28580246913623,290.7461984237369,287.7024691358026,64.87777777777778,30.02557719054244,29.990403337969376,10.95,1.7600000000000002,1990
570,1995,7,299.46123058542446,294.68151135005974,292.09787933094486,65.95564516129032,29.9802419354839,29.94557795698929,9.76747311827957,5.29,1990
571,1995,8,298.7384109916372,292.84683393070503,289.18793309438485,57.87768817204301,30.023629032258018,29.988844086021437,11.120967741935484,0.12,1990
572,1995,9,293.3297839506175,288.9300925925929,285.5797839506174,63.36527777777778,30.11776388888888,30.083083333333317,11.070833333333333,2.62,1990
573,1995,10,290.3431003584236,286.44525089605776,282.9137206520117,64.17876344086021,30.03758064516128,30.002459677419314,10.831989247311828,5.48,1990
574,1995,11,280.44012345679073,277.5234567901236,273.0944444444445,61.84305555555556,30.04865277777777,30.01238888888893,11.75,4.29,1990
575,1995,12,274.16939557961257,271.6246654638406,266.5637723650578,59.131258457374834,30.055859269282816,30.020527740189458,13.530446549391069,2.17,1990
576,1996,1,273.1791218637993,271.3563918757475,267.42195340501803,67.63844086021506,30.094475806451545,30.05875000000007,13.138440860215054,4.11,1990
577,1996,2,274.79591315453445,272.09396551724234,266.44661558109897,58.06896551724138,29.962126436781634,29.926422413793087,12.607758620689655,1.9100000000000001,1990
578,1996,3,277.36669653524507,274.10131421744325,268.22915173237794,55.61290322580645,30.037065948855997,30.00107671601619,11.28763440860215,2.9800000000000004,1990
579,1996,4,284.25102420856643,280.41722532588466,275.67560521415294,59.98324022346369,29.89318435754193,29.857011173184382,12.339385474860336,4.92,1990
580,1996,5,288.2756913021621,284.71904303147136,281.3232140541945,66.957225433526,30.020237556561142,29.98731900452494,9.749716874292186,1.7799999999999998,1990
581,1996,6,294.3597378277158,291.39356559949795,289.4126832018035,76.46621621621621,29.992337078651584,29.95895152198423,9.25505617977528,4.24,1990
582,1996,7,296.15649987736157,292.62659878528075,290.7786065070595,74.2110497237569,29.92344696969694,29.980032258064515,9.888520971302428,4.18,1990
583,1996,8,296.64980182322694,293.4111179110571,291.599212024898,74.88214285714285,30.084780023781235,30.049828850855754,7.6932223543400715,2.01,1990
584,1996,9,293.7434497225615,290.74236197592336,288.70420219244863,74.74056029232644,29.93018292682927,29.894757160647522,10.092570036540804,4.95,1990
585,1996,10,287.64601210121066,284.7683943089437,281.61826380283713,69.77695167286245,30.024305381727157,29.922359208523563,10.425742574257425,5.499999999999999,1990
586,1996,11,280.17767242590304,277.2409740074266,272.5072433192687,60.70290771175727,30.140872313527204,30.108611825192785,11.482278481012658,3.7800000000000002,1990
587,1996,12,278.7981481481488,277.0356015779099,274.29048831440167,74.6725352112676,30.064764705882315,30.031680473372816,11.52112676056338,6.34,1990
588,1997,1,273.9078676942847,271.8539208023976,267.385869705163,64.3603707995365,29.980834298957134,29.949800936768117,13.28208092485549,3.87,1990
589,1997,2,277.86187943262416,274.8752252252257,269.90185185185214,59.785333333333334,30.140426098535308,30.106805929919148,12.04654255319149,3.2,1990
590,1997,3,278.5723744292239,275.7986833654468,271.04105256459195,63.03775743707094,29.99631278538817,29.961095732410566,13.296803652968036,5.6,1990
591,1997,4,284.2082010582014,280.30241034685486,275.0388888888888,58.365979381443296,29.871845161290352,29.834325396825395,12.608751608751609,3.1899999999999995,1990
592,1997,5,288.41573041443024,284.23556832694806,279.9096060479953,60.787048567870485,29.892106567534046,29.859135959339252,12.364312267657992,3.4400000000000004,1990
593,1997,6,295.1097382273444,290.47580037664744,287.4011454753731,65.02448453608247,29.954871794871817,29.920077720207278,9.930857874519846,1.78,1990
594,1997,7,297.9549502286799,293.32810658994435,290.56639697950413,66.62424242424242,29.950411622275972,29.916391625615745,10.119854721549636,11.219999999999999,1990
595,1997,8,296.59073190135314,292.7580808080809,290.45462519936245,70.805256869773,29.963902147971297,29.930956416464873,8.905727923627685,4.34,1990
596,1997,9,293.5558464594871,290.0180283934518,287.32979281963975,69.54150702426564,29.944475703324848,29.91142112125157,10.739463601532567,2.28,1990
597,1997,10,287.6345150774251,284.30591397849537,280.89028629856887,66.78457772337822,30.060110024449905,30.026047087980157,9.80073349633252,1.9800000000000002,1990
598,1997,11,280.7477107761031,278.60249188197133,275.5139028475716,72.178391959799,29.91837939698493,29.885171537484066,12.919597989949748,4.54,1990
599,1997,12,277.17809706258026,275.1688729399264,271.8833589349721,70.73502304147465,29.834545454545474,29.79537634408597,11.837931034482759,3.83,1990
600,1998,1,277.9519926850806,276.2279132791341,273.4012626262628,75.29431818181818,30.06105561861519,30.02679658952501,11.685584562996596,4.7700000000000005,1990
601,1998,2,277.99126984127025,275.9917645287564,272.6025386313466,71.09006622516556,29.921746031746096,29.882909336941804,12.84920634920635,4.050000000000001,1990
602,1998,3,280.0809344932128,277.6426953491492,274.3884534177892,70.229216152019,29.97020166073548,29.93601204819278,12.379596678529063,5.0,1990
603,1998,4,284.7055555555561,281.61883468834753,278.02468167805984,67.76626506024097,29.89406024096386,29.86006097560974,10.943373493975903,6.91,1990
604,1998,5,290.1908782144591,287.4918613274009,285.44439592430865,77.41266375545851,29.863875545851517,29.830812013348115,10.740174672489083,5.68,1990
605,1998,6,293.9758609486686,290.6285817846325,288.211800676555,72.13567251461988,29.824379391100692,29.79064056939496,10.114619883040936,5.710000000000001,1990
606,1998,7,298.3249781277342,293.04750445632874,289.8721492188646,61.254927726675426,29.93507874015748,29.90158878504669,9.482939632545932,0.89,1990
607,1998,8,298.1001774501776,293.80317255239805,291.30929565929597,67.97542997542998,30.042346437346435,30.008733850129136,9.253071253071253,4.37,1990
608,1998,9,294.9443805874848,290.68598157743236,287.6903523728346,65.61764705882354,29.910293742017878,29.875705045278096,9.84418901660281,5.22,1990
609,1998,10,288.2001882057725,284.49170569036477,280.6828029034064,63.335427135678394,30.08154328732752,30.050012755101974,11.0,1.91,1990
610,1998,11,282.6266505636076,279.47820744761054,275.42053140096596,63.21343873517787,30.04144927536232,30.012510176390734,11.172595520421607,1.48,1990
611,1998,12,279.5042550183774,276.5562049062055,271.9795165394407,60.95674300254453,30.10666242038212,30.073675324675328,10.756997455470739,1.0599999999999998,1990
612,1999,1,274.49129650367144,272.96083233771475,269.18521214383566,71.11534154535275,30.14930571108622,30.11659498207882,12.248600223964166,7.200000000000001,1990
613,1999,2,276.43662420382225,273.7211318795431,269.9865180467094,66.07770700636942,30.04223042836038,30.016603773584908,11.231847133757961,3.4400000000000004,1990
614,1999,3,278.73379301287144,275.0398385565051,270.0557000262674,57.725768321513,29.9508021390374,29.924224137931027,14.93853427895981,3.8100000000000005,1990
615,1999,4,284.7463987703118,280.00823754789263,274.1460422163594,52.656992084432716,29.939848484848422,29.91232758620689,11.495388669301713,1.46,1990
616,1999,5,289.8366692476453,285.6289915966386,282.369638242894,65.80232558139535,30.02244031830239,30.004369747899155,9.288037166085946,4.84,1990
617,1999,6,296.1146206308617,291.20555555555563,288.05242165242225,62.90128205128205,30.059249658935876,30.02932203389829,10.152173913043478,0.54,1990
618,1999,7,300.3833472396056,294.1916666666667,291.0663185742139,59.34918648310388,29.941042780748703,29.913499999999992,9.429286608260325,0.56,1990
619,1999,8,297.2582930756846,292.6037037037038,289.94213633923823,66.39734299516908,29.937328042328065,29.90841666666667,10.276570048309178,4.98,1990
620,1999,9,294.17494855967146,290.686231884058,288.82414282031465,73.87601390498261,29.98486737400531,29.974690265486732,11.131090487238978,9.440000000000001,1990
621,1999,10,287.36933309257284,283.8997741644082,280.7952157146308,66.99891540130152,30.104619815668208,30.077704918032783,10.20524017467249,3.5300000000000002,1990
622,1999,11,284.1389718961228,280.5336657169989,276.98708467309785,64.9796573875803,30.090822407628185,30.07356521739131,12.21030042918455,2.91,1990
623,1999,12,278.2064763658692,275.59539411206083,271.75405156537806,66.06850828729281,30.066666666666688,30.03410256410255,11.973333333333333,3.21,1990
624,2000,1,273.1710610200369,271.101690821256,266.891461748634,65.14241803278688,30.0473806752037,30.02684684684685,14.209445585215606,2.5300000000000002,2000
625,2000,2,275.852187807277,273.24345794392536,269.31279069767464,65.50995575221239,30.138858560794038,30.108380952380955,11.418888888888889,1.37,2000
626,2000,3,281.0748366013073,277.6946265938069,273.18267973856194,61.141806722689076,30.00967926689574,29.99441666666667,12.519618239660657,3.8000000000000003,2000
627,2000,4,283.23652094717653,280.23695652173905,276.722895277208,67.90153846153846,29.951082045184236,29.921130434782615,12.24767801857585,3.7800000000000002,2000
628,2000,5,289.65635710337256,286.13387096774187,283.2567950420549,70.00498007968127,29.948581235697944,29.921048387096764,14.59059059059059,5.02,2000
629,2000,6,294.9265765765772,291.0044061302682,288.68208137715243,70.34162162162163,29.994014251781454,29.969913793103462,10.443600867678958,5.250000000000001,2000
630,2000,7,295.7339002267571,291.7252688172044,289.2884335154827,70.079754601227,29.96862857142858,29.939435483870984,9.743326488706366,8.450000000000001,2000
631,2000,8,296.2045013704407,292.7173952641165,290.80601939700546,73.81309297912713,30.008977272727144,29.980983606557352,11.610898661567878,5.49,2000
632,2000,9,293.2781599059382,289.6989642184558,287.7471927341359,72.40254237288136,30.032388235294142,30.007457627118654,9.5,5.15,2000
633,2000,10,287.94639325189144,284.55018066847316,281.558958696917,68.06282722513089,30.115528089887682,30.086991869918702,9.828601472134595,0.8999999999999999,2000
634,2000,11,281.2294701986758,278.4469348659003,275.5471761817072,69.49613259668509,29.97198090692121,29.94344827586207,11.905764966740577,3.5400000000000005,2000
635,2000,12,273.6169325357263,270.86808999081717,267.2456974939011,64.9840478564307,30.121301843317962,30.10837606837606,13.186813186813186,3.7700000000000005,2000
636,2001,1,274.2320810564668,272.0253387533874,268.6429417122042,68.3514344262295,30.027569124423994,30.004918032786883,10.504624871531346,3.0500000000000003,2000
637,2001,2,275.4029817953551,272.84246031746017,268.3328808446463,62.777401129943506,30.16579673776663,30.14053571428571,12.646590909090909,1.82,2000
638,2001,3,276.83348233290803,274.5908310749774,270.9544103547464,69.60115052732502,29.902958715596345,29.880327868852465,13.470531400966184,7.369999999999999,2000
639,2001,4,284.44669540229916,281.137861811391,277.2836693064562,66.61123110151188,30.057215639810423,30.034453781512603,9.927489177489177,1.9000000000000001,2000
640,2001,5,290.2633671742812,286.4693277310924,283.05975747320963,67.29441624365482,30.02065517241376,29.99915966386556,11.237512742099899,2.54,2000
641,2001,6,296.26181807470266,292.2682033096936,288.9503066761034,66.82377919320595,29.98632580261599,29.98068085106381,9.207264957264957,5.58,2000
642,2001,7,296.73547008547047,291.58055555555546,288.36367521367526,61.3978021978022,29.97868360277135,29.9535,9.931642778390298,2.4400000000000004,2000
643,2001,8,299.1247528879361,294.71362007168455,292.43826895565115,68.91318327974277,29.987134637514288,29.959435483870966,8.83982683982684,4.0200000000000005,2000
